Num Triangles in Mesh	 Num triangles not on LR traversal	 Num water triangles after island formation	 Num triangles introduced by island formation	 Num Islands
30	122	8000	3997	49.9625	3660	45.75	348	4.35	3632	45.4	150	1.875	210	2.625
30	124	8000	3996	49.95	3720	46.5	153	1.9125	3723	46.5375	184	2.3	220	2.75
30	124	8000	3998	49.975	3690	46.125	280	3.5	3654	45.675	175	2.1875	201	2.5125
30	122	8000	3996	49.95	3660	45.75	355	4.4375	3641	45.5125	131	1.6375	213	2.6625
30	123	8000	3996	49.95	3690	46.125	272	3.4	3650	45.625	177	2.2125	211	2.6375
30	124	8000	3998	49.975	3690	46.125	303	3.7875	3615	45.1875	189	2.3625	203	2.5375
30	122	8000	4000	50.0	3660	45.75	384	4.8	3584	44.8	170	2.125	202	2.525
30	122	8000	3997	49.9625	3660	45.75	343	4.2875	3618	45.225	166	2.075	213	2.6625
30	121	8000	3999	49.9875	3630	45.375	464	5.8	3531	44.1375	171	2.1375	204	2.55
30	123	8000	3998	49.975	3690	46.125	272	3.4	3667	45.8375	165	2.0625	206	2.575
30	122	8000	3997	49.9625	3660	45.75	342	4.275	3627	45.3375	161	2.0125	210	2.625
30	122	8000	3998	49.975	3660	45.75	342	4.275	3608	45.1	178	2.225	212	2.65
30	122	8000	3999	49.9875	3660	45.75	369	4.6125	3606	45.075	154	1.925	211	2.6375
30	121	8000	4000	50.0	3630	45.375	488	6.1	3506	43.825	183	2.2875	193	2.4125
30	124	8000	3999	49.9875	3690	46.125	274	3.425	3653	45.6625	171	2.1375	212	2.65
30	122	8000	3997	49.9625	3660	45.75	342	4.275	3646	45.575	142	1.775	210	2.625
30	122	8000	4000	50.0	3660	45.75	356	4.45	3601	45.0125	174	2.175	209	2.6125
30	124	8000	3996	49.95	3690	46.125	271	3.3875	3659	45.7375	164	2.05	216	2.7
30	123	8000	3996	49.95	3690	46.125	261	3.2625	3680	46.0	154	1.925	215	2.6875
30	122	8000	3998	49.975	3660	45.75	361	4.5125	3604	45.05	167	2.0875	208	2.6
30	123	8000	3999	49.9875	3690	46.125	270	3.375	3659	45.7375	163	2.0375	218	2.725
30	123	8000	3998	49.975	3690	46.125	283	3.5375	3664	45.8	152	1.9	211	2.6375
30	124	8000	3999	49.9875	3690	46.125	269	3.3625	3670	45.875	162	2.025	209	2.6125
30	121	8000	3999	49.9875	3630	45.375	473	5.9125	3545	44.3125	155	1.9375	197	2.4625
30	124	8000	3999	49.9875	3690	46.125	299	3.7375	3632	45.4	174	2.175	205	2.5625
30	122	8000	3999	49.9875	3660	45.75	363	4.5375	3638	45.475	136	1.7	203	2.5375
30	123	8000	3998	49.975	3660	45.75	390	4.875	3594	44.925	160	2.0	196	2.45
30	122	8000	3998	49.975	3660	45.75	338	4.225	3634	45.425	159	1.9875	209	2.6125
30	122	8000	4000	50.0	3660	45.75	355	4.4375	3578	44.725	194	2.425	213	2.6625
30	122	8000	3997	49.9625	3660	45.75	363	4.5375	3610	45.125	158	1.975	209	2.6125
30	123	8000	3999	49.9875	3690	46.125	259	3.2375	3683	46.0375	155	1.9375	213	2.6625
30	122	8000	3999	49.9875	3660	45.75	377	4.7125	3578	44.725	182	2.275	203	2.5375
30	124	8000	3997	49.9625	3690	46.125	247	3.0875	3697	46.2125	144	1.8	222	2.775
30	123	8000	3996	49.95	3690	46.125	265	3.3125	3652	45.65	178	2.225	215	2.6875
30	122	8000	4000	50.0	3660	45.75	394	4.925	3567	44.5875	184	2.3	195	2.4375
30	123	8000	3996	49.95	3690	46.125	275	3.4375	3656	45.7	175	2.1875	204	2.55
30	121	8000	3999	49.9875	3629	45.3625	476	5.95	3547	44.3375	148	1.85	200	2.5
30	122	8000	3998	49.975	3660	45.75	376	4.7	3620	45.25	138	1.725	206	2.575
30	122	8000	3996	49.95	3660	45.75	365	4.5625	3601	45.0125	172	2.15	202	2.525
